Con,Contp,Reg,Dat,Agtp,Stage,Loc1ISO,StDef,StGen,StCon,Dev,NatRes,Bus,LaRef,SsrPol,GCh,GRa,GeWom,GeMe,HrGen,EqGen,HrDem,HrFra,HrCp,HrSec,HrNi,Med,HrCit,Prot,Pol,Cons,Ele,Pubad,Polps,Terps,Eps,JusCr,JusJu,TjNR,Religion
Nepal,Government,Asia and Pacific,2006-11-08,Intra,SubPar,NPL,1,1,1,2,1,2,1,0,0,2,1,0,1,0,3,0,1,1,0,1,2,0,2,3,2,0,3,0,0,0,1,2,1
Nepal,Government,Asia and Pacific,2006-10-10,Intra,Imp,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-09-01,Intra,SubPar,NPL,1,1,0,2,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0
Nepal,Government,Asia and Pacific,2006-08-25,Intra,Imp,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-07-30,Intra,Imp,NPL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-07-15,Intra,Imp,NPL,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-06-26,Intra,Cea,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-06-26,Intra,Cea,NPL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-06-16,Intra,Pre,NPL,1,1,0,0,0,0,0,0,0,1,1,0,1,0,3,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-06-15,Intra,Imp,NPL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-05-25,Intra,Cea,NPL,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1
Nepal,Government,Asia and Pacific,2006-05-18,Intra,Pre,NPL,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,2,0,1,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-04-24,Intra,SubPar,NPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2006-03-19,Intra,Ren,NPL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Nepal,Government,Asia and Pacific,2005-11-22,Intra,SubPar,NPL,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0
Nicaragua,Government,Americas,1997-05-30,Intra,SubPar,NIC,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0
Nicaragua,Government,Americas,1992-10-02,Intra,Imp,NIC,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Nicaragua,Government,Americas,1990-05-30,Intra,Cea,NIC,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Nicaragua,Government,Americas,1990-04-18,Intra,Cea,NIC,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nicaragua,Government,Americas,1990-04-18,Intra,Pre,NIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nicaragua,Government,Americas,1990-04-18,Intra,Cea,NIC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nicaragua,Government,Americas,1990-03-23,Intra,Cea,NIC,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
Niger,Inter-group,Africa (excl MENA),2018-12-23,IntraLocal,Pre,NER,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Niger/Air and Azawad,Government/territory,Africa (excl MENA),1998-08-21,Intra,SubPar,NER,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Niger/Air and Azawad,Government/territory,Africa (excl MENA),1997-11-23,Intra,SubPar,NER,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Niger/Air and Azawad,Government/territory,Africa (excl MENA),1995-04-15,Intra,SubComp,NER,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,3,1,0,0,1,1
Niger/Air and Azawad,Government/territory,Africa (excl MENA),1994-10-09,Intra,SubPar,NER,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0
Nigeria,Inter-group,Africa (excl MENA),2017-01-06,IntraLocal,SubComp,NGA,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Inter-group,Africa (excl MENA),2016-07-30,IntraLocal,SubPar,NGA,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nigeria,Inter-group,Africa (excl MENA),2016-03-23,IntraLocal,SubComp,NGA,0,0,0,2,0,0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1
Nigeria,Inter-group,Africa (excl MENA),2016-03-23,IntraLocal,SubPar,NGA,0,0,0,1,0,1,0,1,3,3,1,0,1,0,1,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,2,1
Nigeria/Plateau State,Inter-group,Africa (excl MENA),2016-06-01,IntraLocal,SubPar,NGA,0,0,0,1,1,0,0,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Nigeria/Plateau State,Inter-group,Africa (excl MENA),2014-12-14,Intra,SubComp,NGA,0,0,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigeria/Plateau State,Inter-group,Africa (excl MENA),2013-07-10,Intra,Pre,NGA,1,0,0,2,0,2,1,1,3,3,1,0,1,3,0,0,1,1,0,1,1,0,0,0,3,2,0,2,0,0,0,0,1
Nigeria/Plateau State,Inter-group,Africa (excl MENA),2013-05-19,Intra,Pre,NGA,0,0,0,0,0,1,1,2,1,3,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nigeria/Plateau State,Inter-group,Africa (excl MENA),2013-05-19,IntraLocal,Pre,NGA,0,0,0,0,0,2,1,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,1
Nigeria/Southern Kaduna,Inter-group,Africa (excl MENA),2015-11-02,Intra,Pre,NGA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea/South Korea,Territory,Asia and Pacific,2018-09-19,Inter,Pre,PRK,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
North Korea/South Korea,Territory,Asia and Pacific,2018-04-27,Inter,Pre,PRK,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
North Korea/South Korea,Territory,Asia and Pacific,2007-10-04,Inter,SubPar,KOR,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
North Korea/South Korea,Territory,Asia and Pacific,2000-06-15,Inter,Pre,KOR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
North Korea/South Korea,Territory,Asia and Pacific,1992-01-20,Inter,SubPar,KOR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea/South Korea,Territory,Asia and Pacific,1991-12-13,Inter,Pre,KOR,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
North Korea/United States of America,Territory,Cross-regional,2018-06-12,Inter,Pre,PRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea/United States of America,Territory,Cross-regional,1994-10-21,Inter,SubPar,PRK,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
North Korea/United States of America,Inter-group,Cross-regional,1993-06-11,Inter,SubPar,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakistan/Taliban,Inter-group,Cross-regional,2009-02-16,Intra,SubPar,PAK,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Pakistan/Taliban,Inter-group,Cross-regional,2008-05-21,Intra,SubPar,PAK,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Pakistan/Taliban,Inter-group,Cross-regional,2007-04-15,Intra,SubPar,PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pakistan/Taliban,Inter-group,Cross-regional,2006-09-05,Intra,SubPar,PAK,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Pakistan/Taliban,Inter-group,Cross-regional,2005-02-07,Intra,Imp,PAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Pakistan/Taliban,Inter-group,Cross-regional,2004-07-05,Intra,SubPar,PAK,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Palestine,Inter-group,Middle East and North Africa,2017-10-12,Intra,Imp,"",1,1,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
Palestine,Inter-group,Middle East and North Africa,2014-09-25,Intra,Imp,ISR,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
Palestine,Inter-group,Middle East and North Africa,2014-04-23,Intra,SubPar,ISR,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,1
Palestine,Inter-group,Middle East and North Africa,2012-02-07,Intra,Imp,ISR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
Palestine,Inter-group,Middle East and North Africa,2011-05-03,Intra,SubPar,ISR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0
Palestine,Inter-group,Middle East and North Africa,2008-02-01,Intra,Pre,ISR,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Palestine,Inter-group,Middle East and North Africa,2007-02-08,Intra,Pre,ISR,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palestine,Inter-group,Middle East and North Africa,2006-06-01,Intra,SubPar,ISR,1,1,1,1,0,0,1,2,0,1,1,0,1,0,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Palestine,Inter-group,Middle East and North Africa,2006-05-11,Intra,SubPar,ISR,1,1,0,2,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,2,1,0,0,1,0,2,0,0,1,1,0,1
Palestine,Inter-group,Middle East and North Africa,2005-03-17,Intra,Pre,ISR,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1
Papua New Guinea/(Bougainville),Government/territory,Asia and Pacific,2001-09-14,InterIntra,Oth,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2001-08-30,Intra,SubComp,PNG,1,1,1,0,1,3,1,2,1,0,1,0,1,0,1,1,1,0,3,2,1,1,3,3,1,3,1,3,3,1,1,2,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2001-05-09,Intra,Pre,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2001-05-03,Intra,SubPar,PNG,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2001-01-26,Intra,Pre,PNG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2000-06-09,Intra,Pre,PNG,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,2000-03-23,Intra,SubPar,PNG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1999-12-15,Intra,Pre,PNG,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1999-12-14,Intra,Pre,PNG,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,2,0,0,0,3,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1999-06-30,Intra,Pre,PNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1999-04-22,Intra,Pre,PNG,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1998-12-24,Intra,SubPar,PNG,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,2,1,2,0,0,0,0,1,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1998-08-22,Intra,Pre,PNG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1998-04-30,Intra,Cea,PNG,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1998-04-29,Intra,Pre,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1998-01-23,Intra,SubPar,PNG,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,1,1
Papua New Guinea/(Bougainville),Government/territory,Asia and Pacific,1997-12-11,InterIntra,Imp,PNG,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/(Bougainville),Government/territory,Asia and Pacific,1997-12-05,InterIntra,Imp,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1997-11-24,Intra,Pre,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1997-10-10,Intra,SubPar,PNG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1997-07-18,Intra,Pre,PNG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1996-06-04,Intra,Imp,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1996-02-01,Intra,Pre,PNG,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1995-12-01,Intra,Pre,PNG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1995-05-18,Intra,SubPar,PNG,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1994-11-25,Intra,SubPar,PNG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1994-10-18,Intra,Pre,PNG,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/(Bougainville),Government/territory,Asia and Pacific,1994-09-28,InterIntra,Pre,PNG,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1994-09-03,Intra,Pre,PNG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1994-08-27,Intra,Pre,PNG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1991-01-23,Intra,SubPar,PNG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1990-10-05,Intra,SubPar,PNG,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1990-08-05,Intra,Imp,PNG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea/Bougainville,Government/territory,Asia and Pacific,1990-03-01,Intra,Pre,PNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2018-06-09,Intra,SubPar,PHL,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2018-06-08,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2017-04-05,Intra,Cea,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2016-10-09,Intra,Pre,PHL,1,0,0,3,0,0,1,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0
Philippines,Government,Asia and Pacific,2016-08-26,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2016-06-15,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2011-02-21,Intra,Pre,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2005-10-28,Intra,Cea,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2005-10-28,Intra,Cea,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-06-25,Intra,Imp,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-06-24,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-04-15,Intra,Imp,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-04-03,Intra,Imp,PHL,0,0,0,1,0,0,0,0,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-02-14,Intra,Pre,PHL,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2004-01-13,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2002-08-20,Intra,Imp,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,2001-04-30,Intra,SubPar,PHL,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Philippines,Government,Asia and Pacific,2001-03-09,Intra,Ren,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1998-03-16,Intra,SubPar,PHL,1,1,0,1,1,0,1,0,3,3,1,0,1,1,1,3,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1
Philippines,Government,Asia and Pacific,1998-03-16,Intra,Imp,PHL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1998-03-16,Intra,SubPar,PHL,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1997-03-18,Intra,Pre,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1996-06-26,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1995-06-26,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1995-02-26,Intra,Pre,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1995-02-24,Intra,SubPar,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1994-06-14,Intra,Pre,PHL,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines,Government,Asia and Pacific,1992-09-01,Intra,Pre,PHL,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Philippines/Cordillera,Government/territory,Asia and Pacific,2011-07-04,Intra,SubPar,PHL,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Philippines/Mindanao,Inter-group,Asia and Pacific,2017-12-31,IntraLocal,SubPar,PHL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippines/Mindanao,Inter-group,Asia and Pacific,2017-12-19,IntraLocal,SubPar,PHL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
